"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-08","0.12","61","46","61"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-09",,"66","40","40"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-10",,"40","26","30"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-11","0.00","36","18","35"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-12","0.00","44","21","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-13","0.00","53","22","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-14","0.00","53","29","37"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-15","0.00","52","31","50"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-16","0.00","55","27","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-17","0.00","53","40","41"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-18","0.00","49","34","47"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-19","0.00","47","27","36"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-20","0.00","36","27","34"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-21","0.37","50","32","41"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-22","0.00","44","27","44"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-23","0.00","48","24","46"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-24","0.00","46","29","37"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-25","1.66","45","38","40"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-26","0.00","45","25","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-27","0.00","43","27","33"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-28","0.00","34","21","33"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-29","0.00","36","17","33"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-30","0.00","36","21","36"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1978-12-31","0.42","39","33","39"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-01",,"56","39","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-02",,"59","45","45"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-03","0.00","45","9","18"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-04","0.00","31","8","31"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-05","0.00","33","22","31"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-06",,"34","27","32"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-07",,"55","30","50"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-08",,"50","33","33"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-09","0.00","33","14","28"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-10","0.00","32","12","31"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-11","0.00","31","17","23"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-12","0.12","24","15","24"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-13",,"37","24","36"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-14","0.00","42","33","38"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-15","0.00","38","20","28"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-16","0.00","46","23","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-17","0.05","43","25","31"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-18","0.00","33","28","29"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-19","0.00","29","10","21"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-20","0.32","30","22","30"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-21","2.10","48","29","40"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-22","0.00","40","36","37"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-23","0.00","40","22","38"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-24","1.17","52","35","52"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-25","0.24","54","31","35"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-26","0.00","42","30","42"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-27","0.00","47","36","46"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-28","0.15","46","31","37"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-29","0.00","44","37","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-30","0.00","43","32","39"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-01-31","0.03","39","28","30"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-01","0.00","31","23","31"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-02","0.00","37","20","36"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-03","0.00","36","23","35"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-04","0.00","44","19","42"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-05","0.00","42","14","26"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-06","0.00","29","10","29"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-07","0.19","29","19","23"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-08","0.08","30","15","28"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-09","0.00","28","14","20"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-10","0.00","20","-5","17"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-11","0.00","16","-3","13"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-12","0.29","17","-1","16"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-13","0.07","16","6","16"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-14","0.00","18","-12","16"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-15","0.01","23","12","22"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-16","0.03","28","19","28"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-17","0.00","28","7","15"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-18","0.00","15","0","11"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-19","1.04","30","10","29"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-20","0.00","38","5","33"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-21","0.13","36","17","36"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-22","0.00","51","27","50"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-23","0.02","50","28","41"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-24","1.40","41","33","35"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-25","1.90","39","36","36"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-26","0.17","39","33","38"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-27","0.00","41","34","40"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-02-28","0.00","55","29","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-01","0.00","53","28","48"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-02","0.03","54","35","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-03","0.00","53","34","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-04","0.00","58","39","55"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-05","0.47","60","47","59"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-06","0.17","59","50","50"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-07","0.00","53","36","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-08","0.00","55","31","54"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-09","0.00","57","30","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-10","0.00","57","43","57"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-11","0.54","57","34","35"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-12","0.00","47","24","47"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-13","0.00","61","27","61"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-14","0.07","62","51","57"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-15","0.00","57","25","31"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-16","0.00","43","19","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-17","0.00","59","25","59"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-18","0.00","59","33","59"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-19","0.00","59","26","55"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-20","0.00","60","36","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-21","0.00","63","42","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-22","0.00","67","32","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-23","0.00","67","35","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-24","0.00","66","52","59"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-25","0.67","59","43","46"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-26","0.00","46","34","44"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-27","0.00","48","30","47"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-28","0.00","50","26","50"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-29","0.00","74","38","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-30","0.00","80","51","80"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-03-31","0.00","79","54","75"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-01","0.20","75","53","64"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-02","0.07","64","46","55"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-03","0.29","55","48","48"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-04","0.19","48","38","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-05","0.16","57","39","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-06","0.00","56","43","45"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-07","0.00","47","30","47"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-08","0.00","47","31","41"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-09","0.67","46","40","46"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-10","0.40","58","35","58"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-11","0.00","62","31","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-12","0.26","60","40","52"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-13","0.00","52","43","44"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-14",,"56","39","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-15",,"58","41","49"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-16",,"53","40","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-17","0.00","55","42","55"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-18","0.00","63","41","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-19","0.00","63","38","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-20","0.00","63","40","62"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-21","0.00","68","37","68"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-22","0.00","70","47","69"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-23","0.00","77","53","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-24","0.00","74","50","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-25","0.00","78","55","77"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-26","0.09","77","57","62"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-27","0.69","68","58","68"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-28","0.00","68","46","62"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-29","0.10","63","47","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-04-30","0.00","69","41","69"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-01","0.00","69","47","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-02","0.00","66","41","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-03","0.00","72","48","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-04","0.04","71","56","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-05","0.12","66","50","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-06","0.00","71","42","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-07","0.00","71","42","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-08","0.00","83","54","83"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-09","0.00","85","61","85"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-10","0.00","86","62","85"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-11","0.00","85","61","84"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-12","0.87","84","64","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-13","0.33","67","66","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-14","0.09","67","59","64"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-15","0.00","75","51","75"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-16","0.00","75","54","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-17","0.00","71","47","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-18","0.04","71","51","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-19","0.31","71","58","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-20","0.00","70","58","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-21","0.00","68","56","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-22","0.02","71","59","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-23","0.21","76","60","76"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-24","1.07","76","61","75"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-25","0.12","75","62","73"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-26","0.00","73","52","58"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-27","0.00","70","49","69"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-28","0.00","72","56","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-29","0.17","71","43","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-30","0.19","78","51","78"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-05-31","0.18","78","56","73"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-01","0.92","78","65","78"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-02","0.00","79","66","72"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-03","0.00","72","63","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-04","1.42","69","61","69"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-05","0.00","83","52","83"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-06","0.09","83","59","76"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-07","0.00","86","62","86"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-08","0.00","86","65","84"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-09","0.00","88","69","87"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-10","0.00","87","70","85"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-11","0.24","85","59","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-12","0.00","71","47","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-13","0.00","74","51","72"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-14","0.00","78","44","78"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-15","0.00","80","52","80"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-16","0.00","83","60","82"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-17",,"82","66","78"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-18","0.24","83","65","83"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-19","0.00","83","60","76"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-20","0.00","79","55","79"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-21","0.00","79","53","69"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-22","0.02","80","57","80"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-23",,"86","64","84"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-24",,"85","60","61"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-25",,"73","50","73"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-26","0.00","77","52","75"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-27","0.00","75","50","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-28","0.00","77","54","77"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-29","0.22","81","58","81"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-06-30","0.60","85","61","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-01",,"69","63","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-02",,"78","62","77"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-03","0.00","83","66","83"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-04",,"83","58","58"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-05",,"70","52","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-06","0.00","77","51","77"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-07","0.00","79","52","79"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-08","0.00","83","55","81"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-09","0.00","83","60","83"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-10","0.00","83","61","78"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-11","0.00","84","63","84"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-12","0.00","91","66","91"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-13","0.67","91","67","79"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-14",,"85","72","83"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-15",,"89","70","89"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-16",,"89","72","89"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-17","0.02","89","70","89"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-18","0.00","89","71","82"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-19","0.00","82","66","82"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-20","0.00","82","65","80"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-21","0.10","80","71","79"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-22","0.00","82","65","81"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-23","0.00","87","71","83"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-24","0.28","85","67","85"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-25","0.00","85","72","85"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-26","0.12","87","73","87"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-27","0.00","87","72","85"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-28",,"87","65","85"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-29",,"85","67","82"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-30",,"85","68","85"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-07-31","0.00","90","71","90"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-01","0.00","91","70","91"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-02","0.08","91","72","75"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-03",,"85","70","83"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-04",,"90","73","90"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-05",,"91","67","91"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-06",,"91","72","89"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-07","0.00","89","61","82"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-08","0.00","91","70","91"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-09","0.00","91","67","86"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-10","0.00","93","67","93"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-11","0.00","93","70","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-12",,"71","60","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-13",,"77","56","77"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-14","0.00","83","58","81"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-15","0.03","82","57","69"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-16","0.00","74","51","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-17","0.00","74","49","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-18",,"74","56","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-19",,"82","64","81"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-20",,"84","65","84"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-21","0.06","84","63","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-22","0.00","81","54","81"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-23","0.10","81","60","79"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-24","0.20","86","63","86"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-25",,"87","72","86"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1979-08-26",,"87","70","85"
